hole_id;depth_from;depth_to;quality_code100;quality_code110;samp_id
LBU_05_16;25;26;3.25;3.2;
LBU_05_16;26;27;3.3;3.2;
LBU_05_16;27;28;3.3;3.2;
LBU_05_16;28;29;3.3;3.2;
LBU_05_16;29;30;3.3;3.2;
LBU_05_16;30;31;3.3;3.2;
LBU_05_16;31;32;3.3;3.2;
LBU_05_16;32;33;3.3;3.2;
LBU_05_16;33;34;3.3;3.2;
LBU_05_16;34;35;3.3;3.2;
LBU_05_16;35;36;3.3;3.2;
LBU_05_16;36;37;3.3;3.3;
LBU_05_16;37;38;3.3;3.3;
LBU_05_16;38;39;3.3;3.3;
LBU_05_16;39;40;3.3;3.3;
LBU_05_16;40;41;3.3;3.3;
LBU_05_16;41;42;3.3;3.3;
LBU_05_16;42;43;4;4;
LBU_05_16;43;44;4;4;
LBU_05_16;44;45;4;4;
LBU_05_16;45;46;4;4;
LBU_05_16;46;47;4;4;
LBU_05_16;47;48;4;4;
LBU_05_16;48;49;4;4;
LBU_05_16;49;50;4;4;
LBU_05_17;2;3;1;1;
LBU_05_17;3;4;1;1;
LBU_05_17;4;5;2;2;
LBU_05_17;5;6;2;2;
LBU_05_17;6;7;2;2;
LBU_05_17;7;8;2;2;
LBU_05_17;8;9;2;2;
LBU_05_17;9;10;2;2;
LBU_05_17;10;11;2;2;
LBU_05_17;11;12;2;2;
LBU_05_17;12;13;2;2;
LBU_05_17;13;14;2;2;
LBU_05_17;14;15;2;2;
LBU_05_17;15;16;2;2;
LBU_05_17;16;17;2;2;
LBU_05_17;17;18;3.1;3.1;
LBU_05_17;18;19;3.25;3.25;
LBU_05_17;19;20;3.25;3.25;
LBU_05_17;20;21;3.3;3.25;
LBU_05_17;21;22;3.3;3.25;
LBU_05_17;22;23;3.3;3.25;
LBU_05_17;23;24;3.3;3.25;
LBU_05_17;24;25;3.3;3.25;
LBU_05_17;25;26;3.3;3.25;
LBU_05_17;26;27;3.3;3.3;
LBU_05_17;27;28;3.3;3.3;
LBU_05_17;28;29;3.3;3.3;
LBU_05_17;29;30;3.3;3.3;
LBU_05_17;30;31;3.3;3.3;
LBU_05_17;31;32;3.3;3.3;
LBU_05_17;32;33;3.3;3.3;
LBU_05_17;33;34;4;4;
LBU_05_17;34;35;4;4;
LBU_05_17;35;36;4;4;
LBU_05_17;36;37;4;4;
LBU_05_17;37;38;4;4;
LBU_05_17;38;39;4;4;
LBU_05_17;39;40;4;4;
LBU_05_17;40;41;4;4;
LBU_05_17;41;42;4;4;
LBU_05_18;2;3;1;1;
LBU_05_18;3;4;2;2;
LBU_05_18;4;5;2;2;
LBU_05_18;5;6;2;2;
LBU_05_18;6;7;2;2;
LBU_05_18;7;8;2;2;
LBU_05_18;8;9;2;2;
LBU_05_18;9;10;2;2;
LBU_05_18;10;11;2;2;
LBU_05_18;11;12;2;2;
LBU_05_18;12;13;2;2;
LBU_05_18;13;14;2;2;
LBU_05_18;14;15;2;2;
LBU_05_18;15;16;2;2;
LBU_05_18;16;17;3.1;3.1;
LBU_05_18;17;18;3.2;3.2;
LBU_05_18;18;19;3.2;3.2;
LBU_05_18;19;20;3.2;3.2;
LBU_05_18;20;21;3.2;3.2;
LBU_05_18;21;22;3.2;3.2;
LBU_05_18;22;23;3.2;3.2;
LBU_05_18;23;24;3.2;3.2;
LBU_05_18;24;25;3.2;3.2;
LBU_05_18;25;26;3.3;3.2;
LBU_05_18;26;27;3.3;3.2;
LBU_05_18;27;28;3.3;3.3;
LBU_05_18;28;29;3.3;3.3;
LBU_05_18;29;30;3.3;3.3;
LBU_05_18;30;31;3.3;3.3;
LBU_05_18;31;32;3.3;3.3;
LBU_05_18;32;33;3.3;3.3;
LBU_05_18;33;34;3.3;3.3;
LBU_05_18;34;35;3.3;3.3;
LBU_05_18;35;36;3.3;3.3;
LBU_05_18;36;37;4;4;
LBU_05_18;37;38;4;4;
LBU_05_18;38;39;4;4;
LBU_05_18;39;40;4;4;
LBU_05_18;40;41;4;4;
LBU_05_18;41;42;4;4;
LBU_05_18;42;43;4;4;
LBU_05_18;43;44;4;4;
LBU_05_18;44;45;4;4;
LBU_05_18;45;46;4;4;
LBU_05_18;46;47;4;4;
LBU_05_18;47;48;4;4;
LBU_05_18;48;49;4;4;
LBU_05_18;49;50;4;4;
LBU_05_19;2;3;1;1;
LBU_05_19;3;4;1;1;
LBU_05_19;4;5;1;1;
LBU_05_19;5;6;1;1;
LBU_05_19;6;7;1;1;
LBU_05_19;7;8;1;1;
LBU_05_19;8;9;1;1;
LBU_05_19;9;10;1;1;
LBU_05_19;10;11;2;2;
LBU_05_19;11;12;2;2;
LBU_05_19;12;13;3.1;3.1;
LBU_05_19;13;14;3.2;3.2;
LBU_05_19;14;15;3.2;3.2;
LBU_05_19;15;16;3.2;3.2;
LBU_05_19;16;17;3.2;3.2;
LBU_05_19;17;18;3.2;3.2;
LBU_05_19;18;19;3.2;3.2;
LBU_05_19;19;20;3.2;3.2;
LBU_05_19;20;21;3.2;3.2;
LBU_05_19;21;22;3.2;3.2;
LBU_05_19;22;23;3.2;3.2;
LBU_05_19;23;24;3.2;3.2;
LBU_05_19;24;25;3.2;3.2;
LBU_05_19;25;26;3.2;3.2;
LBU_05_19;26;27;3.2;3.2;
LBU_05_19;27;28;3.2;3.2;
LBU_05_19;28;29;4;4;
LBU_05_19;29;30;4;4;
LBU_05_19;30;31;4;4;
LBU_05_19;31;32;4;4;
LBU_05_19;32;33;4;4;
LBU_05_19;33;34;4;4;
LBU_05_19;34;35;4;4;
LBU_05_19;35;36;4;4;
LBU_05_19;36;37;4;4;
LBU_05_19;37;38;4;4;
LBU_05_19;38;39;4;4;
LBU_05_19;39;40;4;4;
LBU_05_19;40;41;4;4;
LBU_05_19;41;42;4;4;
LBU_05_19;42;43;4;4;
LBU_05_19;43;44;4;4;
LBU_05_19;44;45;4;4;
LBU_05_19;45;46;4;4;
LBU_05_19;46;47;4;4;
LBU_05_19;47;48;4;4;
LBU_05_19;48;49;4;4;
LBU_05_19;49;50;4;4;
LBU_05_19;50;51;5;5;
LBU_05_19;51;52;5;5;
LBU_05_19;52;53;5;5;
LBU_05_19;53;54;5;5;
LBU_05_19;54;55;5;5;
LBU_05_19;55;56;5;5;
LBU_05_20;2;3;1;1;
LBU_05_20;3;4;1;1;
LBU_05_20;4;5;1;1;
LBU_05_20;5;6;1;1;
LBU_05_20;6;7;1;1;
LBU_05_20;7;8;1;1;
LBU_05_20;8;9;1;1;
LBU_05_20;9;10;1;1;
LBU_05_20;10;11;2;2;
LBU_05_20;11;12;2;2;
LBU_05_20;12;13;2;2;
LBU_05_20;13;14;2;2;
LBU_05_20;14;15;2;2;
LBU_05_20;15;16;3.1;3.1;
LBU_05_20;16;17;3.1;3.1;
LBU_05_20;17;18;3.1;3.1;
LBU_05_20;18;19;3.1;3.1;
LBU_05_20;19;20;3.2;3.2;
LBU_05_20;20;21;3.2;3.2;
LBU_05_20;21;22;3.3;3.2;
LBU_05_20;22;23;3.3;3.2;
LBU_05_20;23;24;3.3;3.2;
LBU_05_20;24;25;3.3;3.2;
LBU_05_20;25;26;3.3;3.2;
LBU_05_20;26;27;3.3;3.2;
LBU_05_20;27;28;3.3;3.2;
LBU_05_20;28;29;3.3;3.2;
LBU_05_20;29;30;3.3;3.2;
LBU_05_20;30;31;4;4;
LBU_05_20;31;32;4;4;
LBU_05_20;32;33;4;4;
LBU_05_20;33;34;4;4;
LBU_05_20;34;35;4;4;
LBU_05_20;35;36;4;4;
LBU_05_20;36;37;4;4;
LBU_05_20;37;38;4;4;
LBU_05_20;38;39;4;4;
LBU_05_20;39;40;4;4;
LBU_05_20;40;41;4;4;
LBU_05_20;41;42;4;4;
LBU_05_20;42;43;4;4;
LBU_05_20;43;44;4;4;
LBU_05_20;44;45;4;4;
LBU_05_20;45;46;5;5;
LBU_05_20;46;47;5;5;
LBU_05_20;47;48;5;5;
LBU_05_20;48;49;5;5;
LBU_05_20;49;50;5;5;
LBU_05_21;2;3;1;1;
LBU_05_21;3;4;1;1;
LBU_05_21;4;5;1;1;
LBU_05_21;5;6;1;1;
LBU_05_21;6;7;1;1;
LBU_05_21;7;8;1;1;
LBU_05_21;8;9;2;2;
LBU_05_21;9;10;2;2;
LBU_05_21;10;11;2;2;
LBU_05_21;11;12;2;2;
LBU_05_21;12;13;3.1;3.1;
LBU_05_21;13;14;3.2;3.2;
LBU_05_21;14;15;3.2;3.2;
LBU_05_21;15;16;3.2;3.2;
LBU_05_21;16;17;3.2;3.2;
LBU_05_21;17;18;3.2;3.2;
LBU_05_21;18;19;3.2;3.2;
LBU_05_21;19;20;3.2;3.2;
LBU_05_21;20;21;3.2;3.2;
LBU_05_21;21;22;3.2;3.2;
LBU_05_21;22;23;3.2;3.2;
LBU_05_21;23;24;3.3;3.2;
LBU_05_21;24;25;3.3;3.2;
LBU_05_21;25;26;3.3;3.3;
LBU_05_21;26;27;3.3;3.3;
LBU_05_21;27;28;3.3;3.3;
LBU_05_21;28;29;3.3;3.3;
LBU_05_21;29;30;3.3;3.3;
LBU_05_21;30;31;4;4;
LBU_05_21;31;32;4;4;
LBU_05_21;32;33;4;4;
LBU_05_21;33;34;4;4;
LBU_05_21;34;35;4;4;
LBU_05_21;35;36;4;4;
LBU_05_21;36;37;4;4;
LBU_05_21;37;38;4;4;
LBU_05_21;38;39;4;4;
LBU_05_21;39;40;4;4;
LBU_05_21;40;41;4;4;
LBU_05_21;41;42;4;4;
LBU_05_21;42;43;4;4;
LBU_05_21;43;44;4;4;
LBU_05_21;44;45;4;4;
LBU_05_21;45;46;4;4;
LBU_05_21;46;47;4;4;
LBU_05_21;47;48;4;4;
LBU_05_21;48;49;4;4;
LBU_05_21;49;50;4;4;
LBU_05_22;2;3;1;1;
LBU_05_22;3;4;1;1;
LBU_05_22;4;5;1;1;
LBU_05_22;5;6;1;1;
LBU_05_22;6;7;1;1;
LBU_05_22;7;8;1;1;
LBU_05_22;8;9;1;1;
LBU_05_22;9;10;1;1;
LBU_05_22;10;11;2;2;
LBU_05_22;11;12;2;2;
LBU_05_22;12;13;2;2;
LBU_05_22;13;14;2;2;
LBU_05_22;14;15;2;2;
LBU_05_22;15;16;2;2;
LBU_05_22;16;17;2;2;
LBU_05_22;17;18;3.1;3.1;
LBU_05_22;18;19;3.1;3.1;
LBU_05_22;19;20;3.1;3.1;
LBU_05_22;20;21;3.1;3.1;
LBU_05_22;21;22;3.3;3.2;
LBU_05_22;22;23;3.3;3.2;
LBU_05_22;23;24;3.3;3.2;
LBU_05_22;24;25;3.3;3.2;
LBU_05_22;25;26;3.3;3.3;
LBU_05_22;26;27;3.3;3.3;
LBU_05_22;27;28;3.3;3.3;
LBU_05_22;28;29;3.3;3.3;
LBU_05_22;29;30;3.3;3.3;
LBU_05_22;30;31;3.3;3.3;
LBU_05_22;31;32;3.3;3.3;
LBU_05_22;32;33;3.3;3.3;
LBU_05_22;33;34;3.3;3.3;
LBU_05_22;34;35;3.3;3.3;
LBU_05_22;35;36;3.3;3.3;
LBU_05_22;36;37;5;5;
LBU_05_22;37;38;5;5;
LBU_05_22;38;39;5;5;
LBU_05_22;39;40;5;5;
LBU_05_22;40;41;5;5;
LBU_05_22;41;42;5;5;
LBU_05_23;2;3;1;1;
LBU_05_23;3;4;1;1;
LBU_05_23;4;5;1;1;
LBU_05_23;5;6;2;2;
LBU_05_23;6;7;2;2;
LBU_05_23;7;8;2;2;
LBU_05_23;8;9;2;2;
LBU_05_23;9;10;2;2;
LBU_05_23;10;11;2;2;
LBU_05_23;11;12;2;2;
LBU_05_23;12;13;2;2;
LBU_05_23;13;14;2;2;
LBU_05_23;14;15;2;2;
LBU_05_23;15;16;2;2;
LBU_05_23;16;17;3.1;3.1;
LBU_05_23;17;18;3.1;3.1;
LBU_05_23;18;19;3.1;3.2;
LBU_05_23;19;20;3.1;3.2;
LBU_05_23;20;21;3.1;3.2;
LBU_05_23;21;22;3.1;3.2;
LBU_05_23;22;23;3.2;3.2;
LBU_05_23;23;24;3.2;3.2;
LBU_05_23;24;25;3.3;3.3;
LBU_05_23;25;26;3.3;3.3;
LBU_05_23;26;27;3.3;3.3;
LBU_05_23;27;28;3.3;3.3;
LBU_05_23;28;29;3.3;3.3;
LBU_05_23;29;30;3.3;3.3;
LBU_05_23;30;31;3.3;3.3;
LBU_05_23;31;32;4;4;
LBU_05_23;32;33;4;4;
LBU_05_23;33;34;4;4;
LBU_05_23;34;35;4;4;
LBU_05_23;35;36;4;4;
LBU_05_23;36;37;4;4;
LBU_05_23;37;38;4;4;
LBU_05_23;38;39;4;4;
LBU_05_23;39;40;4;4;
LBU_05_23;40;41;4;4;
LBU_05_23;41;42;4;4;
LBU_05_23;42;43;4;4;
LBU_05_23;43;44;4;4;
LBU_05_23;44;45;4;4;
LBU_05_23;45;46;4;4;
LBU_05_23;46;47;4;4;
LBU_05_23;47;48;4;4;
LBU_05_23;48;49;4;4;
LBU_05_23;49;50;4;4;
LBU_05_24;2;3;1;1;
LBU_05_24;3;4;1;1;
LBU_05_24;4;5;1;1;
LBU_05_24;5;6;1;1;
LBU_05_24;6;7;1;1;
LBU_05_24;7;8;1;1;
LBU_05_24;8;9;1;1;
LBU_05_24;9;10;2;2;
LBU_05_24;10;11;2;2;
LBU_05_24;11;12;2;2;
LBU_05_24;12;13;2;2;
LBU_05_24;13;14;2;2;
LBU_05_24;14;15;2;2;
LBU_05_24;15;16;2;2;
LBU_05_24;16;17;2;2;
LBU_05_24;17;18;2;2;
LBU_05_24;18;19;3.1;3.1;
LBU_05_24;19;20;3.2;3.2;
LBU_05_24;20;21;3.2;3.2;
LBU_05_24;21;22;3.2;3.2;
LBU_05_24;22;23;3.2;3.2;
LBU_05_24;23;24;3.2;3.2;
LBU_05_24;24;25;3.3;3.2;
LBU_05_24;25;26;3.3;3.2;
LBU_05_24;26;27;3.3;3.3;
LBU_05_24;27;28;3.3;3.3;
LBU_05_24;28;29;3.3;3.3;
LBU_05_24;29;30;4;4;
LBU_05_24;30;31;4;4;
LBU_05_24;31;32;4;4;
LBU_05_24;32;33;4;4;
LBU_05_24;33;34;4;4;
LBU_05_24;34;35;4;4;
LBU_05_24;35;36;4;4;
LBU_05_24;36;37;4;4;
LBU_05_24;37;38;4;4;
LBU_05_24;38;39;4;4;
LBU_05_24;39;40;4;4;
LBU_05_24;40;41;4;4;
LBU_05_24;41;42;4;4;
LBU_05_24;42;43;4;4;
LBU_05_24;43;44;4;4;
LBU_05_24;44;45;4;4;
LBU_05_24;45;46;4;4;
LBU_05_24;46;47;4;4;
LBU_05_24;47;48;4;4;
LBU_05_24;48;49;4;4;
LBU_05_24;49;50;4;4;
LBU_05_25;2;3;1;1;
LBU_05_25;3;4;1;1;
LBU_05_25;4;5;1;1;
LBU_05_25;5;6;1;1;
LBU_05_25;6;7;1;1;
LBU_05_25;7;8;2;2;
LBU_05_25;8;9;2;2;
LBU_05_25;9;10;2;2;
LBU_05_25;10;11;2;2;
LBU_05_25;11;12;2;2;
LBU_05_25;12;13;2;2;
LBU_05_25;13;14;2;2;
LBU_05_25;14;15;2;2;
LBU_05_25;15;16;3.1;3.1;
LBU_05_25;16;17;3.1;3.2;
LBU_05_25;17;18;3.25;3.2;
LBU_05_25;18;19;3.25;3.2;
LBU_05_25;19;20;3.25;3.2;
LBU_05_25;20;21;3.3;3.2;
LBU_05_25;21;22;3.3;3.2;
LBU_05_25;22;23;3.3;3.2;
LBU_05_25;23;24;3.3;3.2;
LBU_05_25;24;25;3.3;3.2;
LBU_05_25;25;26;3.3;3.2;
LBU_05_25;26;27;3.3;3.2;
LBU_05_25;27;28;4;4;
LBU_05_25;28;29;4;4;
LBU_05_25;29;30;4;4;
LBU_05_25;30;31;4;4;
LBU_05_25;31;32;4;4;
LBU_05_25;32;33;4;4;
LBU_05_25;33;34;4;4;
LBU_05_25;34;35;4;4;
LBU_05_25;35;36;4;4;
LBU_05_25;36;37;4;4;
LBU_05_25;37;38;4;4;
LBU_05_25;38;39;4;4;
LBU_05_25;39;40;4;4;
LBU_05_25;40;41;4;4;
LBU_05_25;41;42;4;4;
LBU_05_25;42;43;4;4;
LBU_05_25;43;44;4;4;
LBU_05_25;44;45;4;4;
LBU_05_25;45;46;4;4;
LBU_05_25;46;47;4;4;
LBU_05_25;47;48;4;4;
LBU_05_25;48;49;4;4;
LBU_05_25;49;50;4;4;
LBU_05_25;50;51;5;5;
LBU_05_25;51;52;5;5;
LBU_05_25;52;53;5;5;
LBU_05_25;53;54;5;5;
LBU_05_26;2;3;2;2;
LBU_05_26;3;4;2;2;
LBU_05_26;4;5;3.1;3.1;
LBU_05_26;5;6;3.1;3.1;
LBU_05_26;6;7;3.2;3.2;
LBU_05_26;7;8;3.2;3.2;
LBU_05_26;8;9;3.2;3.2;
LBU_05_26;9;10;3.2;3.2;
LBU_05_26;10;11;3.2;3.2;
LBU_05_26;11;12;3.3;3.2;
LBU_05_26;12;13;3.3;3.2;
LBU_05_26;13;14;3.3;3.2;
LBU_05_26;14;15;3.3;3.3;
LBU_05_26;15;16;3.3;3.3;
LBU_05_26;16;17;3.3;3.3;
LBU_05_26;17;18;3.3;3.3;
LBU_05_26;18;19;3.3;3.3;
LBU_05_26;19;20;3.3;3.3;
LBU_05_26;20;21;3.3;3.3;
LBU_05_26;21;22;3.3;3.3;
LBU_05_26;22;23;3.3;3.3;
LBU_05_26;23;24;3.3;3.3;
LBU_05_26;24;25;3.3;3.3;
LBU_05_26;25;26;3.3;3.3;
LBU_05_26;26;27;3.3;3.3;
LBU_05_26;27;28;3.3;3.3;
LBU_05_26;28;29;3.3;3.3;
LBU_05_26;29;30;3.3;3.3;
LBU_05_26;30;31;3.3;3.3;
LBU_05_26;31;32;3.3;3.3;
LBU_05_26;32;33;3.3;3.3;
LBU_05_26;33;34;3.3;3.3;
LBU_05_26;34;35;8;8;
LBU_05_26;35;36;8;8;
LBU_05_26;36;37;8;8;
LBU_05_26;37;38;4;4;
LBU_05_26;38;39;4;4;
LBU_05_26;39;40;4;4;
LBU_05_26;40;41;4;4;
LBU_05_26;41;42;4;4;
LBU_05_26;42;43;4;4;
LBU_05_26;43;44;4;4;
LBU_05_26;44;45;4;4;
LBU_05_26;45;46;4;4;
LBU_05_26;46;47;4;4;
LBU_05_26;47;48;5;5;
LBU_05_26;48;49;5;5;
LBU_05_26;49;50;5;5;
LBU_05_27;1;2;1;1;
LBU_05_27;2;3;1;1;
LBU_05_27;3;4;2;2;
LBU_05_27;4;5;2;2;
LBU_05_27;5;6;2;2;
LBU_05_27;6;7;2;2;
LBU_05_27;7;8;2;2;
LBU_05_27;8;9;2;2;
LBU_05_27;9;10;3.1;3.1;
LBU_05_27;10;11;3.25;3.2;
LBU_05_27;11;12;3.25;3.2;
LBU_05_27;12;13;3.3;3.2;
LBU_05_27;13;14;3.3;3.2;
LBU_05_27;14;15;3.3;3.2;
LBU_05_27;15;16;3.3;3.3;
LBU_05_27;16;17;3.3;3.3;
LBU_05_27;17;18;3.3;3.3;
LBU_05_27;18;19;3.3;3.3;
LBU_05_27;19;20;3.3;3.3;
LBU_05_27;20;21;3.3;3.3;
LBU_05_27;21;22;3.3;3.3;
LBU_05_27;22;23;3.3;3.3;
LBU_05_27;23;24;3.3;3.3;
LBU_05_27;24;25;3.3;3.3;
LBU_05_27;25;26;3.3;3.3;
LBU_05_27;26;27;3.3;3.3;
LBU_05_27;27;28;3.3;3.3;
LBU_05_27;28;29;3.3;3.3;
LBU_05_27;29;30;3.3;3.3;
LBU_05_27;30;31;3.3;3.3;
LBU_05_27;31;32;3.3;3.3;
LBU_05_27;32;33;3.3;3.3;
LBU_05_27;33;34;3.3;3.3;
LBU_05_27;34;35;3.3;3.3;
LBU_05_27;35;36;3.3;3.3;
LBU_05_27;36;37;3.3;3.3;
LBU_05_27;37;38;3.3;3.3;
LBU_05_27;38;39;5;5;
LBU_05_27;39;40;5;5;
LBU_05_27;40;41;5;5;
LBU_05_27;41;42;5;5;
LBU_05_27;42;43;5;5;
LBU_05_27;43;44;5;5;
LBU_05_27;44;45;5;5;
LBU_05_27;45;46;5;5;
LBU_05_27;46;47;5;5;
LBU_05_27;47;48;5;5;
LBU_05_27;48;49;5;5;
LBU_05_27;49;50;5;5;
LBU_05_28;4;5;1;1;
LBU_05_28;5;6;1;1;
LBU_05_28;6;7;2;2;
LBU_05_28;7;8;2;2;
LBU_05_28;8;9;2;2;
LBU_05_28;9;10;2;2;
LBU_05_28;10;11;2;2;
LBU_05_28;11;12;2;2;
LBU_05_28;12;13;2;2;
LBU_05_28;13;14;3.1;3.1;
LBU_05_28;14;15;3.1;3.1;
LBU_05_28;15;16;3.1;3.1;
LBU_05_28;16;17;3.1;3.1;
LBU_05_28;17;18;3.1;3.1;
LBU_05_28;18;19;3.25;3.2;
LBU_05_28;19;20;3.25;3.2;
LBU_05_28;20;21;3.3;3.3;
LBU_05_28;21;22;3.3;3.3;
LBU_05_28;22;23;3.3;3.3;
LBU_05_28;23;24;3.3;3.3;
LBU_05_28;24;25;3.3;3.3;
LBU_05_28;25;26;3.3;3.3;
LBU_05_28;26;27;3.3;3.3;
LBU_05_28;27;28;3.3;3.3;
LBU_05_28;28;29;3.3;3.3;
LBU_05_28;29;30;3.3;3.3;
LBU_05_28;30;31;3.3;3.3;
LBU_05_28;31;32;3.3;3.3;
LBU_05_28;32;33;3.3;3.3;
LBU_05_28;33;34;3.3;3.3;
LBU_05_28;34;35;3.3;3.3;
LBU_05_28;35;36;3.3;3.3;
LBU_05_28;36;37;3.3;3.3;
LBU_05_28;37;38;3.3;3.3;
LBU_05_28;38;39;3.3;3.3;
LBU_05_28;39;40;3.3;3.3;
LBU_05_28;40;41;3.3;3.3;
LBU_05_28;41;42;3.3;3.3;
LBU_05_28;42;43;3.3;3.3;
LBU_05_28;43;44;3.3;3.3;
LBU_05_28;44;45;3.3;3.3;
LBU_05_28;45;46;3.3;3.3;
LBU_05_28;46;47;4;4;
LBU_05_28;47;48;4;4;
LBU_05_28;48;49;5;5;
LBU_05_28;49;50;5;5;
LBU_05_29;7;8;2;2;
LBU_05_29;8;9;2;2;
LBU_05_29;9;10;2;2;
LBU_05_29;10;11;2;2;
LBU_05_29;11;12;2;2;
LBU_05_29;12;13;2;2;
LBU_05_29;13;14;2;2;
LBU_05_29;14;15;2;2;
LBU_05_29;15;16;3.1;3.1;
LBU_05_29;16;17;3.1;3.1;
LBU_05_29;17;18;3.1;3.1;
LBU_05_29;18;19;3.25;3.2;
LBU_05_29;19;20;3.25;3.2;
LBU_05_29;20;21;3.3;3.2;
LBU_05_29;21;22;3.3;3.3;
LBU_05_29;22;23;3.3;3.3;
LBU_05_29;23;24;3.3;3.3;
LBU_05_29;24;25;3.3;3.3;
LBU_05_29;25;26;3.3;3.3;
LBU_05_29;26;27;3.3;3.3;
LBU_05_29;27;28;3.3;3.3;
LBU_05_29;28;29;3.3;3.3;
LBU_05_29;29;30;3.3;3.3;
LBU_05_29;30;31;3.3;3.3;
LBU_05_29;31;32;3.3;3.3;
LBU_05_29;32;33;3.3;3.3;
LBU_05_29;33;34;3.3;3.3;
LBU_05_29;34;35;3.3;3.3;
LBU_05_29;35;36;3.3;3.3;
LBU_05_29;36;37;3.3;3.3;
LBU_05_29;37;38;3.3;3.3;
LBU_05_29;38;39;3.3;3.3;
LBU_05_29;39;40;3.3;3.3;
LBU_05_29;40;41;3.3;3.3;
LBU_05_29;41;42;3.3;3.3;
LBU_05_29;42;43;4;4;
LBU_05_29;43;44;4;4;
LBU_05_29;44;45;4;4;
LBU_05_29;45;46;4;4;
LBU_05_29;46;47;5;5;
LBU_05_29;47;48;5;5;
LBU_05_29;48;49;5;5;
LBU_05_29;49;50;5;5;
LBU_05_30;8;9;1;1;
LBU_05_30;9;10;2;2;
LBU_05_30;10;11;2;2;
LBU_05_30;11;12;2;2;
LBU_05_30;12;13;2;2;
LBU_05_30;13;14;2;2;
LBU_05_30;14;15;2;2;
LBU_05_30;15;16;3.1;3.1;
LBU_05_30;16;17;3.1;3.1;
LBU_05_30;17;18;3.1;3.1;
LBU_05_30;18;19;3.1;3.1;
LBU_05_30;19;20;3.25;3.2;
LBU_05_30;20;21;3.25;3.2;
LBU_05_30;21;22;3.25;3.2;
LBU_05_30;22;23;3.25;3.2;
LBU_05_30;23;24;3.25;3.2;
LBU_05_30;24;25;3.25;3.2;
LBU_05_30;25;26;3.3;3.2;
LBU_05_30;26;27;3.3;3.2;
LBU_05_30;27;28;3.3;3.3;
LBU_05_30;28;29;3.3;3.3;
LBU_05_30;29;30;3.3;3.3;
LBU_05_30;30;31;4;4;
LBU_05_30;31;32;4;4;
LBU_05_30;32;33;4;4;
LBU_05_30;33;34;4;4;
LBU_05_30;34;35;4;4;
LBU_05_30;35;36;4;4;
LBU_05_30;36;37;4;4;
LBU_05_30;37;38;4;4;
LBU_05_30;38;39;4;4;
LBU_05_30;39;40;4;4;
LBU_05_30;40;41;5;5;
LBU_05_30;41;42;5;5;
LBU_05_30;42;43;5;5;
LBU_05_30;43;44;5;5;
LBU_05_30;44;45;5;5;
LBU_05_30;45;46;5;5;
LBU_05_30;46;47;5;5;
LBU_05_30;47;48;5;5;
LBU_05_30;48;49;5;5;
LBU_05_30;49;50;5;5;
LBU_07_01;0;1;1;1;
LBU_07_01;1;2;1;1;
LBU_07_01;2;3;1;1;
LBU_07_01;3;4;1;1;
LBU_07_01;4;5;1;1;
LBU_07_01;5;6;2;2;
LBU_07_01;6;7;2;2;
LBU_07_01;7;8;3.1;3.1;
LBU_07_01;8;9;3.2;3.2;
LBU_07_01;9;10;3.2;3.2;
LBU_07_01;10;11;3.2;3.2;
LBU_07_01;11;12;3.2;3.2;
LBU_07_01;12;13;3.2;3.2;
LBU_07_01;13;14;3.2;3.2;
LBU_07_01;14;15;3.2;3.2;
LBU_07_01;15;16;3.2;3.2;
LBU_07_01;16;17;3.2;3.2;
LBU_07_01;17;18;3.3;3.2;
LBU_07_01;18;19;3.3;3.2;
LBU_07_01;19;20;3.3;3.2;
LBU_07_01;20;21;3.3;3.2;
LBU_07_01;21;22;3.3;3.3;
LBU_07_01;22;23;3.3;3.3;
LBU_07_01;23;24;3.3;3.3;
LBU_07_01;24;25;3.3;3.3;
LBU_07_01;25;26;3.3;3.3;
LBU_07_01;26;27;3.3;3.3;
LBU_07_01;27;28;3.3;3.3;
LBU_07_01;28;29;3.3;3.3;
LBU_07_01;29;30;3.3;3.3;
LBU_07_01;30;31;8;8;
LBU_07_01;31;32;8;8;
LBU_07_01;32;33;8;8;
LBU_07_01;33;34;8;8;
LBU_07_01;34;35;4;4;
LBU_07_01;35;36;4;4;
LBU_07_01;36;37;4;4;
LBU_07_01;37;38;4;4;
LBU_07_01;38;39;4;4;
LBU_07_01;39;40;4;4;
LBU_07_01;40;41;4;4;
LBU_07_01;41;42;4;4;
LBU_07_01;42;43;4;4;
LBU_07_01;43;44;4;4;
LBU_07_01;44;45;4;4;
LBU_07_02;0;1;2;2;
LBU_07_02;1;2;2;2;
LBU_07_02;2;3;2;2;
LBU_07_02;3;4;2;2;
LBU_07_02;4;5;2;2;
LBU_07_02;5;6;3.1;3.1;
LBU_07_02;6;7;3.1;3.2;
LBU_07_02;7;8;3.2;3.2;
LBU_07_02;8;9;3.2;3.2;
LBU_07_02;9;10;3.2;3.2;
LBU_07_02;10;11;3.2;3.2;
LBU_07_02;11;12;3.2;3.2;
LBU_07_02;12;13;3.2;3.2;
LBU_07_02;13;14;3.2;3.2;
LBU_07_02;14;15;3.2;3.2;
LBU_07_02;15;16;3.2;3.2;
LBU_07_02;16;17;3.2;3.2;
LBU_07_02;17;18;3.2;3.2;
LBU_07_02;18;19;3.3;3.2;
